kingdom	phylum	class	order	family	genus	species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__Clostridia_unclassified	s__Clostridia_bacterium	t__SGB109668	treatment	Fp	treatmentFp	1.8783795584413063	0.31267469423665295	0.5837164015728973	0.011517007074717367	0.5155231738206821	0.011517007074717367	0.43664478996319755	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__CFGB78117	o__OFGB78117	f__FGB78117	g__GGB42579	s__GGB42579_SGB59774	t__SGB59774	cohort	Fp7	cohortFp7	1.8525661735829035	-0.10808160704519129	0.7083792213518219	0.011811627693626647	0.5204498452504241	0.02348374083848045	0.5534546489501339	NA	linear	48	27
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidales_unclassified	g__Bacteroidales_unclassified	s__Bacteroidales_bacterium	t__SGB35903	cohort	Fp7	cohortFp7	-1.7132631873292554	-0.10808160704519129	0.6064081819091542	0.01206580633596177	0.5234703671909569	0.01206580633596177	0.44771843084930485	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30464	s__GGB30464_SGB43538	t__SGB43538	treatment	Fp	treatmentFp	3.1316787827637	0.31267469423665295	1.0607196107011825	0.012908164695948798	0.5515306733723577	0.025649708676079852	0.5735011786036315	NA	linear	48	35
k__Bacteria	p__Firmicutes	c__CFGB28439	o__OFGB28439	f__FGB28439	g__GGB42327	s__GGB42327_SGB59494	t__SGB59494	treatment	Fp	treatmentFp	1.9789913669765078	0.31267469423665295	0.4664577434421155	0.013219192224542153	0.554963526578112	0.02626363740601492	0.5795555694635907	NA	linear	48	9
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30295	s__GGB30295_SGB43259	t__SGB43259	treatment	benCom	treatmentbenCom	2.2259804413468456	0.2205238020029287	0.767110696132307	0.013382099222450927	0.554963526578112	0.02658511786530232	0.5795555694635907	NA	linear	48	46
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridiaceae_unclassified	s__Clostridiaceae_bacterium	t__SGB41664	treatment	Fp	treatmentFp	6.012155423619834	0.31267469423665295	0.05432356834943762	0.013686739578645413	0.5593710958228995	0.027186152316997173	0.5821717806168442	NA	linear	48	4
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Adlercreutzia	s__Adlercreutzia_muris	t__SGB33553	treatment	benCom	treatmentbenCom	-1.4790397154204535	0.2205238020029287	0.6815344461011805	0.018102934522296277	0.5685994587222121	0.03587815280627401	0.5839519840304039	NA	linear	48	47
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__Clostridia_unclassified	s__Clostridia_bacterium	t__SGB45231	cohort	Fp7	cohortFp7	1.3402473415389253	-0.10808160704519129	0.5777670336045074	0.017599939310958046	0.5685994587222121	0.03489012075816668	0.5839519840304039	NA	linear	48	46
k__Bacteria	p__Firmicutes	c__CFGB9633	o__OFGB9633	f__FGB9633	g__GGB28881	s__GGB28881_SGB41561	t__SGB41561	genotype	Thy1-ASO	genotypeThy1-ASO	0.7353324492521367	-0.31620717382497554	0.42274568577523547	0.018953315290740402	0.5685994587222121	0.03754740242097059	0.5839519840304039	NA	linear	48	46
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Lachnospiraceae_unclassified	s__Lachnospiraceae_unclassified_SGB41589	t__SGB41589	cohort	Fp7	cohortFp7	0.8467759696992563	-0.10808160704519129	0.3792952066483809	0.018565573033641702	0.5685994587222121	0.03678646556521593	0.5839519840304039	NA	linear	48	45
