5c7657ee-666d-4545-a5f4-e3b97972700c	ef1f9867-c5fc-4ba0-838d-848b58467b10	d479236c-8606-41ad-b8e4-006d816e0494	612c986d-545e-45af-8807-2df49f08a01a	0d28bae3-3b00-457b-a62c-3d9edb9fae8a	adbacf26-5d01-459f-86e0-1967c4c3c9eb	d25be762-5047-437f-a749-1049b8be57a3	4f381a59-5b94-4500-a3e0-66a29d472108	76bc6a3b-9d77-4a38-a663-d1472b59c043	dfc17ebb-83f0-4a37-a961-974e60e5f57e	2bcd07f9-960c-4bf9-a147-93daa514d7e8	fdb23de2-cc37-43b6-97a7-b63fa41b3fd2	bec7eb37-dfcd-41d9-bdfc-0bc5ba8f8330	36ff5b45-340f-4508-97f8-2db37a2c0c1a	0fe3ff8e-33c6-4901-8926-4a941a907c76	b1c1e4d6-33bc-4e44-b0ac-1dee48a9c90b	fd90b87b-1ece-4b8b-8bac-a373b6bfc0d2	8cafea18-38fb-4044-aa6e-e3575baf4f75	9e528736-741f-4de9-9adf-e99566a3ec5c	e35b993e-9261-4c7c-ac5d-5598630adf6f	69d5e82f-530b-4de1-b71c-d97e4fee1b23	8026eead-3968-4929-8ac4-126ead00a55d	5a6ae85c-b6fe-4bed-9d79-2fc3d722416f	667fd635-ee7a-4d22-a128-8d7567559348	3a95fb07-9cd4-4410-ab14-6e08cbe8fb4d	64cfc38a-c2fe-4a3c-a92b-4d5eec3c9bec	7eac574e-7a22-47fe-9e95-027a9469978d	5155defe-cf3b-434d-a79b-f97cbd8b7bb3	a55db179-101c-459f-8fbf-a4d0de76765b	888698af-80c8-466d-9e54-b0e61d24495a	40fcafa2-7823-4086-902c-76edd44c8ad7	e76d515a-fbc3-4b37-b542-c6fe625bd623	f498cd34-8ff0-4a82-b15d-8688abc9435d	216699da-5299-480f-87a1-4c4c5ae57e7b	c88e4fdb-0d46-4ae4-b1e8-98933a35feeb	672ea0fc-3873-4ec8-9d2d-57f3c422c197	135f44a7-adf5-43f1-8c2d-4ba8f92187a2	253c2ac0-4eed-4fd8-8b7a-9b091fdec2fc	e9749d55-fecc-4517-a466-9ead9e6d8413	6f87b662-221b-4811-8fe4-c5237d03d957	f3035faf-d71d-4cb0-bb63-64d7b3c38491	2f242b7c-f644-4a6d-ae13-41f3a2d6f125	c80e6d15-520b-4bd0-a67a-62f8a17c035e	a6a8e3b9-4007-4fe4-a891-b85a100f0b29	3eff4ead-173f-43c0-8bf3-928eda3af235	f47bfcd5-7b4b-4670-980b-3e4c9c4a88cf	4a571d8f-049d-4057-8034-883f1fc99ab2	700a1335-1157-4209-88da-172a9d744849
380.0130694715	53.2343510125	589.8918116192	563.509861717	1040.5091057924	384.4476656924	789.4973091499	697.9086155202	299.1244203886	111.1761232175	309.846362776	332.035100587	538.6493318646	383.3537357682	136.9221267691	234.6514412161	110.3807071983	212.2937218008	261.0305021107	408.4351534066	110.552724943	246.9709562191	255.3948957588	1738.6808171713	81.2453792185	223.7439110025	205.1136663821	354.6545587663	274.1116866165	1610.6247203878	1474.7861410497	497.4065259346	707.7903257446	94.6489202558	444.5850429043	219.8481299168	137.1032727505	94.8361923427	478.0296844254	632.712616603	276.7087887498	166.9451705764	111.402357081	199.6769579549	864.659915963	98.1627680193	1151.8954543531	327.5897811241
360.6204177385	140.400608839	242.4581498255	385.0994878776	82.3081431066	138.6663025778	45.4764760986	206.30793412	258.4656909619	49.6143585057	274.2814808699	274.8335234175	115.9628304786	43.5346583344	65.5035570939	154.3958025764	126.6380111944	182.0705456784	347.3936006384	54.8072285566	49.0185091821	33.5597660037	58.109219494	276.050777533	153.2943611858	328.5683242536	54.5863255182	130.4475136357	187.0345475922	313.2599641387	85.3015306113	147.7434763688	44.0224825904	65.3398042587	42.2086810838	139.0237427582	110.8549218443	18.5271252522	77.0412287861	116.0401770053	259.9049746548	62.5167150979	123.320989298	121.7410919846	55.5425973994	205.9221800669	50.2221095951	37.5114117755
360.2178674512	159.6048031999	367.0872992022	157.2376005378	215.8988108934	136.4031357699	169.7807503402	541.0382292811	236.0087546191	41.1503873187	35.2313698837	33.2439514557	351.5707712454	54.3476956951	52.9081195398	197.7361437714	88.5676129553	50.3163576301	76.3471079788	643.7154574762	371.1643328056	260.3809225263	1701.4203830349	1619.5845956716	362.2728950392	125.6712284003	177.6665498695	187.9697692751	122.0216393965	1036.0013803523	1901.793857767	188.3356366027	130.3642463943	634.240761612	132.7313974079	108.8624172541	592.0205194401	2605.3426048023	3139.127619821	1032.7097973856	163.9695450764	351.0114241424	165.8154186519	136.4036344537	319.2576365402	119.3242258394	1507.9826964799	2416.4044849428
324.1095652236	93.9687498097	117.5618422987	148.7753687893	230.348855318	170.1731540397	0	275.9848806796	185.3260669419	138.5663816174	349.2126688521	274.4691111803	0	329.1762712168	159.4868779055	196.0664656544	179.0328035877	217.1936034216	240.7986086381	153.8570031069	223.5459320452	120.0898559977	0	202.2735602426	150.1771196386	212.8768551443	0	200.0175044013	335.8812541861	0	0	230.5836450514	0	0	262.3870833513	136.1111171208	0	0	202.7493013521	121.6959555731	246.0135838827	240.6879054622	142.99312902490001	155.7419079456	265.2267772624	174.3213096839	0	181.4260060802
321.5674796659	91.7146289833	265.1563986035	500.1607930794	348.5947169443	206.5384230951	125.0917599837	219.6403165157	266.1291337897	174.0004358868	530.9924070836	436.5347915338	127.5727355668	208.0976103323	403.9250819372	115.9791462763	305.5760431992	479.8921279731	256.6272120849	74.2983122394	434.4637848376	270.5619757004	195.338625539	350.7273456387	208.5807456661	237.3811779133	119.5587946849	360.0047809581	310.6960464824	174.0021008581	55.739418255	124.5240491551	203.8905770905	175.634546506	387.994957714	435.1050490855	313.8537681577	107.8645334802	156.0060815785	261.1729464036	179.5341888771	323.4568762226	223.8146199713	142.9613340625	254.1258046801	276.7846719714	81.5010387587	38.7606176501
306.05495636	102.9045885382	329.9886062893	333.9332615189	348.0459127255	167.9718380057	151.4035196239	266.7688838018	161.6400377849	342.8539029305	508.2871399834	435.3479447492	134.9501902721	362.5513368439	242.0923548983	554.2789138587	347.5883170133	380.2344644425	704.9284197245	249.293159799	144.6056673387	110.0663966989	141.2032997456	313.1856687192	170.4376687064	384.5176215445	70.5286946279	137.5607098189	237.1138998795	87.8411959175	61.8334069391	285.3457425563	276.4107892292	94.896227587	349.7229005204	294.9569270927	222.5494811552	90.6433272335	200.095648013	96.4336178003	231.8969774725	324.0851701945	357.0706751914	231.6412802348	262.1633859347	249.0950108136	89.1702678384	188.6033787817
305.7466618177	0	539.1578178629	585.5139079262	1228.907140921	226.952203599	649.8099325114	364.6532768638	337.1587310342	46.5557200858	0	0	587.0694201262	251.561522343	80.0677658707	55.2540801898	0	0	0	299.3266589605	0	139.4824440823	0	899.0150963464	0	94.6389253984	78.8705846462	335.6228026684	189.973961137	1672.4516839365	2034.4153534528	214.4583414476	133.5592324686	0	66.6933018193	0	0	0	1125.7221388234	1857.1847927437	0	77.3564852777	0	154.636034204	807.0892711734	0	1366.1138935038	0
300.4713185789	112.694669845	190.9365590272	272.4677797336	406.85794917	158.098110291	237.1476767519	337.3163594999	120.234932534	157.808243076	258.333751381	173.851775492	55.2291123456	323.8875479984	117.8944635085	245.5650696583	291.6635086604	138.7591884473	541.3906660015	304.2227549199	240.2924816603	115.5152446613	267.1668041347	341.180697487	66.4922044115	252.3053835786	53.7327235803	62.2524837601	121.916718143	76.5453574957	0	175.0750504083	205.8484722873	0	177.0705955506	223.0282512541	176.4961795122	0	138.4201595	140.8483828806	126.7270263545	261.7429240065	148.2969695638	121.9418754722	375.2543103708	228.347976898	84.9573319865	162.5745311602
295.2961188374	169.4134791849	81.9800221911	80.7542491882	581.8470938422	0	708.4866590245	259.6479131632	533.6095500596	246.7932448305	370.8026620893	266.0094481295	498.9849925961	54.6955094696	355.0651243415	285.0419231174	277.4040628197	295.4968476201	179.1610139599	23.6370641653	1382.2865813440999	423.5675273833	607.6817262593	258.221719378	512.8942226047	223.5110177296	151.3868504698	705.0621024615	603.6867763946	574.7770492039	246.8353380724	43.5118382704	75.3711858093	428.7590068642	53.6109914983	183.4623440012	28.5236226548	240.5178048724	205.1044095459	23.1282536076	74.3501893548	723.976616941	765.6893070914	277.6045190955	737.9300761046	329.9478864637	33.7865689641	40.1871557817
291.9557986547	86.2524717549	112.9568659925	137.1521798732	196.0573624143	155.6606351152	0	240.422110081	160.7963758528	120.8428115995	313.9577273371	237.4460747035	0	280.7366591412	137.4131271286	173.1230558899	152.2352882568	174.7337551074	227.247656213	141.495854092	192.0428004357	105.7319519795	0	185.4516001299	125.5920723034	180.9736081603	0	174.8918260904	285.0978194659	0	0	196.3068511753	0	0	226.9249225968	120.1942129443	0	0	170.8891852712	103.4888486685	227.6080492436	213.8516973786	129.2222778624	141.3726087093	227.306314345	153.6195997102	0	162.8833244644
289.2880343054	82.1652008043	82.3299471364	59.2207653356	153.886769761	114.0213632573	95.1386201152	130.3449723304	153.4768117057	376.8558588459	341.5584003604	299.483308093	122.8804064977	197.2912226492	61.587995393	24.9153778763	27.1872077894	195.8796489184	177.3565697755	136.653835824	179.2910732278	120.0054649671	179.8497576066	220.4964564719	109.8357603511	184.5134684997	21.8968792733	110.426039822	281.8726579253	54.7011769145	91.5536951597	96.2747314837	231.7011645215	42.9192077017	219.837813335	175.0384005959	696.9412434844	39.8570485304	119.007937012	0	105.1726359807	255.5644200781	279.1512841416	232.2920099751	318.8945850689	315.4457213869	39.5386699287	149.7132462044
286.4370170733	0	282.1681126255	221.2272381208	371.049280022	197.1076959105	196.4331557433	136.3728430605	177.3826732905	55.8146602306	0	0	260.3575244801	157.7519282162	0	0	0	0	0	123.2258425693	0	194.5709494509	0	366.8746715999	0	123.925872713	172.2492917009	239.2374902998	227.500625119	140.7448857526	71.1337264201	216.0656372566	157.8541918989	0	93.1047721807	40.7948320411	0	0	265.5273218158	230.7306890579	0	53.9161729053	0	148.5181432658	368.2039394387	0	89.2850597664	0
269.6530572004	138.3003937505	210.6763779921	343.4717041221	117.9015619896	106.0548260588	63.7448712218	176.3746451331	216.7647832168	51.6880387877	212.6992013489	196.1988757013	147.5175638797	62.7860913866	67.3330354328	140.2505787874	112.0858913976	162.664787148	282.8325803195	56.9535704014	52.3552498548	35.6779461042	67.9263384189	311.7840426721	134.8160310863	190.146566234	63.5144101722	124.1551116898	175.9684492586	281.9933858078	114.4955649748	125.4269056175	54.9773277307	67.8642420283	44.730417092	133.6770058518	107.5110805723	20.4037143848	80.6360743651	117.6857428543	212.6517373521	64.0277317479	120.9390781303	106.9312650386	59.204938438	175.723464238	73.9026000848	40.0544733458
263.700406863	0	380.0870101101	217.5853453011	801.2837279933	240.6691324851	667.1451212078	365.2968432552	263.1565073375	22.6577515862	0	0	347.6504916446	200.6465099219	0	0	0	0	0	231.6069761156	0	196.2840548369	15.5385211002	839.9757913994	0	117.8396004768	113.565591137	288.9605407796	229.7922215596	809.6062035831	607.493243741	124.8351427571	132.722809371	0	28.8097227228	25.7551393579	0	0	250.7543637345	499.0878069222	0	34.218112802	0	114.4937913372	692.6790409443	0	694.5779995121	0
263.2789212482	58.2915587083	202.2687159199	119.9186755582	254.3091967256	126.8847520049	126.1762796079	162.2529384642	200.7734672684	162.056294951	394.9733982384	155.127985958	90.1693380447	232.7179166145	224.6341087292	207.991820073	76.9583327789	226.7861860708	206.1057743052	147.4875145328	222.8864835068	120.6072951125	97.3797948303	205.9555350742	149.3332614379	148.2074300577	212.8736975979	282.4382295977	441.2590991588	146.7315763103	48.7508230724	270.2490696873	207.4282214952	91.2579495172	396.6621058828	163.7296388869	121.437425101	117.2003007405	166.2597915511	79.2529486317	245.717717228	192.2181985536	131.2665950362	124.7816831513	256.7770196227	193.9942650691	126.8806550295	174.4227469921
257.1058519053	394.2054030809	383.7406995912	431.8332101742	1174.4269750921	253.325156942	739.3113142623	388.366584755	247.7410265722	98.7346901952	18.4624800439	60.0631473405	1018.5007270723	254.9308130845	112.1832081774	100.1172297788	137.2916023394	280.8950411678	432.4767399892	460.5432807034	113.1568519389	189.9826573496	392.4349827782	940.6984017804	97.8179639955	108.7689794288	145.6750234581	362.3525083939	193.9088875263	1623.0105669062	1742.775046037	185.3877842524	95.348314197	201.4821466152	42.4986996992	149.8344085428	107.4802360995	310.9003264276	1090.1477647312	1726.7275293364	114.2821083437	75.952806629	79.6733912272	150.2876565228	620.9835527788	30.8391032362	1402.5590061923	169.4738496966
256.8669453591	120.6884899367	125.7571275524	202.5021779024	194.5663870025	168.4522147669	177.155755575	215.8231276371	130.5023301997	81.3743646946	189.3376364837	243.6798443695	59.8813331448	108.583643047	411.0155485173	137.1993016833	154.3010463311	140.9126632232	289.7361851067	109.8844694005	75.5554034982	156.9786976755	174.0801042936	302.9268995105	161.4330044284	148.6982072154	112.1108522883	84.2819788553	180.9222006858	56.4251566457	37.9179308234	45.032832938	443.83862274	21.1259560317	122.8587031793	121.8565312519	157.6965744567	98.8060347997	50.000291278	77.6923208161	198.6100334444	176.3164623103	93.3611911579	81.8258018404	491.0896717102	136.9914429105	101.6306475006	134.2616805178
254.7620363091	52.9817874238	165.7012183218	139.3547185079	156.3308873286	97.8826068282	141.0580593299	113.6861709556	181.4725250768	212.159560777	329.5492826449	233.4068856246	154.081805504	388.8285723694	357.3457455992	823.1047716249	409.6442392246	405.849460467	140.8739649213	204.591968492	276.8835780374	131.2143983161	113.2745516783	369.8792404764	139.9409633142	295.9059386564	231.2420077222	162.4853625212	160.3653670934	113.8463252858	60.8465472302	389.3102072949	237.2697859858	73.1755122721	523.3653421608	266.4003587427	115.2595150374	86.0416608268	255.1226025166	160.7145658741	628.9911792335	150.6811937126	84.9457791368	255.4371512134	90.218276521	208.9856176036	69.4060574984	723.8987783834
254.3913706118	263.9854402644	295.3567166975	560.4373598706	487.1322754331	143.8356335053	283.2165045971	297.5897553821	385.0383718859	276.4283264401	422.6322227154	363.1804171655	522.9207654714	155.8009680721	366.2337794381	219.0054499494	301.7721422206	373.6923750531	260.6087608247	81.2465505226	477.0722929568	342.7777171053	348.9772516993	230.2954970521	255.4420594185	361.2821037854	355.5475297153	416.4157361394	477.8305349219	485.0470660399	159.4559470054	372.3012206645	389.3461014355	328.6980256528	426.2762217202	415.0720407127	294.2799602874	405.5569459955	244.3374810263	235.4572555602	317.8140934304	379.6252696981	229.4849989983	242.4900049792	380.3136747289	392.4461868975	147.4143890603	111.9057581887
248.9743181143	738.0459461391	183.575517858	195.3360290561	302.261736383	70.5280162943	178.729046854	116.3034800655	296.9289639698	115.0591903895	193.401032335	53.2672101301	122.6619953137	78.2365856472	140.6215574825	81.7641906071	129.7872164642	231.5380786095	215.0910029979	222.2680661086	334.9490197156	371.5602341184	822.6640878136	406.465999424	147.4617001249	83.8586935961	41.0867153093	240.2196372928	134.3343724836	147.2906119472	198.6074251904	118.0577360048	93.5910009767	775.2257388495	195.8694732029	267.2034753142	210.8381660979	862.3911360508	353.6014351464	598.4492237563	148.226900829	185.3862287298	472.8996400934	235.6876044025	446.4585138338	202.5141144211	225.737255476	259.1436858566
248.9743181143	738.0459461391	183.575517858	195.3360290561	302.261736383	70.5280162943	178.729046854	116.3034800655	296.9289639698	115.0591903895	193.401032335	53.2672101301	122.6619953137	78.2365856472	140.6215574825	81.7641906071	129.7872164642	231.5380786095	215.0910029979	222.2680661086	334.9490197156	371.5602341184	822.6640878136	406.465999424	147.4617001249	83.8586935961	41.0867153093	240.2196372928	134.3343724836	147.2906119472	198.6074251904	118.0577360048	93.5910009767	775.2257388495	195.8694732029	267.2034753142	210.8381660979	862.3911360508	353.6014351464	598.4492237563	148.226900829	185.3862287298	472.8996400934	235.6876044025	446.4585138338	202.5141144211	225.737255476	259.1436858566
245.3398341429	222.3710087087	109.4729965857	259.7474687121	216.2982258977	140.6933928553	252.0522706783	204.6802113611	255.1632460217	231.4277266383	215.0411178625	213.693383962	170.2388211403	290.8731581095	171.2473514614	362.4494954789	185.6385252344	315.9100787056	524.5813606443	423.7765812469	164.7374807077	161.5295196666	145.2103138558	302.891036457	47.13251551	84.1624659152	119.2383934646	260.8368555385	96.4485862547	77.5058877262	67.2606633485	320.265333167	83.0001587129	63.085262261	240.2152677975	343.2769741768	355.4376675609	102.7349613754	315.7538057446	177.0405608084	158.4639864044	872.5059547903	520.0534618596	290.6366701961	193.9481172378	207.1030681161	40.3707702257	78.8945772556
245.3398341429	222.3710087087	109.4729965857	259.7474687121	216.2982258977	140.6933928553	252.0522706783	204.6802113611	255.1632460217	231.4277266383	215.0411178625	213.693383962	170.2388211403	290.8731581095	171.2473514614	362.4494954789	195.8799178725	315.9100787056	524.5813606443	423.7765812469	164.7374807077	161.5295196666	145.2103138558	302.891036457	47.13251551	84.1624659152	119.2383934646	260.8368555385	96.4485862547	77.5058877262	67.2606633485	320.265333167	83.0001587129	63.085262261	240.2152677975	343.2769741768	355.4376675609	102.7349613754	315.7538057446	177.0405608084	158.4639864044	872.5059547903	520.0534618596	290.6366701961	193.9481172378	207.1030681161	43.7733425574	78.8945772556
244.6215565605	128.152505644	529.1202828414	147.0445911119	189.4809190753	182.1937714777	134.2246020226	67.2123210005	362.7153187349	170.4097907078	365.5669353996	411.2836972629	155.2997147861	129.8673037083	208.782636044	257.9364177853	258.6704670863	190.5610081865	321.2859910433	163.1262015733	198.3630667226	152.2920279067	120.885186406	225.6337710118	138.3339670805	216.9219543923	235.2888031018	178.8511455665	180.8945375125	434.7619010117	158.1192624797	191.8311159749	276.0393819628	241.2841456888	305.802951475	303.3045238991	223.2514360104	92.3599384594	156.8479107631	105.1738898281	331.1380804372	439.4935114899	312.513719502	142.7474040228	210.6084394959	283.3852427532	102.1839679974	184.2646555571
243.8727284858	13.5056962645	394.6659499591	218.8373788321	641.0514540482	210.6645560253	482.7614155621	262.6681630709	269.157123982	81.074196629	55.7420496035	80.2944599042	289.1309350852	176.1107706171	54.3082115809	78.467348307	68.5144273903	45.4312559526	133.240735104	212.7902735549	67.8979129035	145.4542199351	38.6661315671	548.3364077218	15.357813516	111.8636240008	123.0908504889	245.966898265	185.1775730879	407.55540001	324.0155930041	114.0361728269	122.708923241	56.2531216022	63.979101707	70.9867064522	57.359325544	52.0117908924	240.2372124818	361.9596214861	36.5658411434	89.925883681	50.9603984193	136.8534314404	425.7194087892	62.884342745	321.8861913592	72.0583185163
243.1633884462	0	394.041234234	391.7891624441	849.0127776786	158.5520425857	485.8389168539	308.8098415642	262.6058886604	41.7689534304	19.9592575144	0	429.3363855574	196.041083179	50.8587306716	52.1813308095	0	0	0	234.7468214396	0	127.6711906324	0	748.0026010534	0	70.5522860586	65.3335748589	242.5643291847	160.3225210107	1288.662958126	1594.463835235	171.3416405023	103.0745806117	0	50.8269196626	0	0	0	879.8138973286	1288.3527498106	0	73.5416970928	0	125.382401652	576.8679216468	0	1059.380941608	9.3068057173
238.4604414119	339.2664547203	308.677195407	449.9999575152	386.2550907972	58.1438160097	174.8472245914	135.6260425248	257.3766492308	173.2415880241	209.9190114115	198.6940695254	563.8960146929	212.4989771245	292.8537123293	168.2201812403	147.094863862	177.9101037646	343.4174372885	243.992102254	517.1316541766	249.0279392985	435.6045299064	430.2083655474	270.3914126182	170.7745450246	248.3724654704	222.1462358161	280.0562120921	284.6030289421	312.2879389409	163.2622317633	212.5044052197	481.6508532429	180.8552762379	249.4620522838	313.8753973948	465.6039735313	789.3059332297	1844.780869268	171.2003472274	221.6329742715	303.5681999749	190.9884120231	292.3704053088	206.1130365985	342.7891429733	241.0085497329
235.6932069113	189.0839544629	0	65.2540029442	176.2289369915	178.9975663962	71.3459798983	57.0201551896	0	131.7678846839	0	91.986399884	49.2118420303	0	192.8069212957	330.7351217087	284.9385055604	250.0797427496	0	163.0992343718	193.5665289828	0	0	187.6355865196	0	124.8687079251	100.2710725098	69.9582386754	92.1032924331	0	0	0	115.4377276173	0	105.9329491713	157.1958849734	96.4817159799	0	179.4065210705	51.6418040598	229.7541952231	0	0	0	252.0421029201	245.3932119706	72.3969666936	127.8621727237
