"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB43527"	"treatment"	"benCom"	"treatmentbenCom"	6.3892540394469	0.235996724528006	2.37707902050693	0.0610405871173655	0.507374847940503	0.118355220959098	0.497903850778946	NA	"abundance"	16	6
"t__SGB43529"	"treatment"	"benCom"	"treatmentbenCom"	4.25247057874813	0.235996724528006	2.05443044613257	0.0828317463049699	0.507374847940503	0.158802394414009	0.497903850778946	NA	"abundance"	16	11
"t__SGB43533"	"treatment"	"benCom"	"treatmentbenCom"	-1.7697640715209	0.235996724528006	1.12257099909383	0.0973293225159697	0.507374847940503	0.0973293225159697	0.497903850778946	NA	"abundance"	16	16
"t__SGB43539"	"treatment"	"benCom"	"treatmentbenCom"	1.10535686604176	0.235996724528006	0.452234570229455	0.0845244444175193	0.507374847940503	0.0845244444175193	0.497903850778946	NA	"abundance"	16	16
"t__SGB43542"	"treatment"	"benCom"	"treatmentbenCom"	-0.8032684582141	0.235996724528006	0.632548949506772	0.128434864690606	0.507374847940503	0.128434864690606	0.497903850778946	NA	"abundance"	16	16
"t__SGB43546"	"treatment"	"benCom"	"treatmentbenCom"	1.58818703751747	0.235996724528006	0.722934973750401	0.0860048257262678	0.507374847940503	0.0860048257262678	0.497903850778946	NA	"abundance"	16	16
"t__SGB44462"	"treatment"	"benCom"	"treatmentbenCom"	1.97154580600904	0.235996724528006	1.06203183911284	0.138313903020184	0.507374847940503	0.124498965867024	0.497903850778946	NA	"abundance"	16	11
"t__SGB59638"	"treatment"	"benCom"	"treatmentbenCom"	-3.87171553966875	0.235996724528006	1.49514688105086	0.0290057691977762	0.507374847940503	0.0571702037487977	0.497903850778946	NA	"abundance"	16	9
"t__SGB63107"	"treatment"	"benCom"	"treatmentbenCom"	-1.41595160111741	0.235996724528006	0.691979686516972	0.0341398802738953	0.507374847940503	0.0341398802738953	0.497903850778946	NA	"abundance"	16	16
"t__SGB63186"	"treatment"	"benCom"	"treatmentbenCom"	-0.427630959802568	0.235996724528006	0.350440112472912	0.0947407727601588	0.507374847940503	0.0947407727601588	0.497903850778946	NA	"abundance"	16	16
"t__SGB63209"	"treatment"	"benCom"	"treatmentbenCom"	-0.459979653987792	0.235996724528006	0.417318579686901	0.130327373075661	0.507374847940503	0.130327373075661	0.497903850778946	NA	"abundance"	16	16
"t__SGB63211"	"treatment"	"benCom"	"treatmentbenCom"	-0.321867983366104	0.235996724528006	0.331127348111589	0.135126551690654	0.507374847940503	0.135126551690654	0.497903850778946	NA	"abundance"	16	16
"t__SGB7272"	"treatment"	"benCom"	"treatmentbenCom"	-2.47018661772228	0.235996724528006	1.14993062827744	0.0473265225980857	0.507374847940503	0.0924132454549443	0.497903850778946	NA	"abundance"	16	10
"t__SGB82603"	"treatment"	"benCom"	"treatmentbenCom"	-1.05798226499665	0.235996724528006	0.85954367573489	0.157406350502174	0.507374847940503	0.157406350502174	0.497903850778946	NA	"abundance"	16	16
"t__SGB86230"	"treatment"	"benCom"	"treatmentbenCom"	-0.550060065821014	0.235996724528006	0.400213568739321	0.0801799368075162	0.507374847940503	0.0801799368075162	0.497903850778946	NA	"abundance"	16	16
"t__SGB9258"	"treatment"	"benCom"	"treatmentbenCom"	-1.15849213066729	0.235996724528006	0.796854677649089	0.126457405914481	0.507374847940503	0.236923336318343	0.540911714814353	NA	"abundance"	16	9
"t__SGB102197"	"treatment"	"benCom"	"treatmentbenCom"	4.51815880897193	0	2.17385083222959	0.0376713795913686	0.507374847940503	0.0739236263424203	0.497903850778946	NA	"prevalence"	16	10
"t__SGB102295"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117806	0	2.14926766469636	0.160407168421052	0.507374847940503	0.166820211912311	0.504676665836035	NA	"prevalence"	16	13
"t__SGB102297"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117806	0	2.14926766469635	0.160407168421052	0.507374847940503	0.207069545121012	0.540911714814353	NA	"prevalence"	16	13
"t__SGB102469"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117805	0	2.14926766469634	0.16040716842105	0.507374847940503	0.16040716842105	0.497903850778946	NA	"prevalence"	16	3
"t__SGB102608"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117805	0	2.14926766469634	0.16040716842105	0.507374847940503	0.16040716842105	0.497903850778946	NA	"prevalence"	16	3
"t__SGB14937"	"treatment"	"benCom"	"treatmentbenCom"	-3.01693448117806	0	2.14926766469636	0.160407168421052	0.507374847940503	0.160407168421052	0.497903850778946	NA	"prevalence"	16	3
"t__SGB17080"	"treatment"	"benCom"	"treatmentbenCom"	-2.23743099781372	0	1.19837335813443	0.0618936713906811	0.507374847940503	0.119956516223145	0.497903850778946	NA	"prevalence"	16	6
"t__SGB29335"	"treatment"	"benCom"	"treatmentbenCom"	-1.75785791755184	0	1.18681020099602	0.13856346646622	0.507374847940503	0.257927098693305	0.540911714814353	NA	"prevalence"	16	11
"t__SGB29429"	"treatment"	"benCom"	"treatmentbenCom"	1.5012243277933	0	1.05005356617489	0.152813327947969	0.507374847940503	0.0585120018300274	0.497903850778946	NA	"prevalence"	16	7
"t__SGB4047"	"treatment"	"benCom"	"treatmentbenCom"	-1.50122432779331	0	1.05005356617489	0.152813327947968	0.507374847940503	0.212297633650466	0.540911714814353	NA	"prevalence"	16	9
"t__SGB40935"	"treatment"	"benCom"	"treatmentbenCom"	3.01693448117805	0	2.14926766469634	0.160407168421051	0.507374847940503	0.160407168421051	0.497903850778946	NA	"prevalence"	16	3
"t__SGB40963"	"treatment"	"benCom"	"treatmentbenCom"	-3.49650756143995	0	2.14284185875555	0.102739503442484	0.507374847940503	0.102739503442484	0.497903850778946	NA	"prevalence"	16	4
