Domain	Phylum	Class	Order	Family	Genus	Species	SGB
Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Haloferula	Haloferula sp000739615	SGB28587
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algorimicrobium	Algorimicrobium echini	SGB2859
Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	TS1B11	TS1B11 sp004124295	SGB28590
Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	TS1B11	TS1B11 sp004124875	SGB28591
Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Tautonia	Tautonia sociabilis	SGB28592
Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Schlesneria	Schlesneria paludicola	SGB28593
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bilifractor	Bilifractor sp000702845	SGB28598
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bilifractor	Bilifractor cellulosolvens_A	SGB28599
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira multipara_A	SGB28601
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis_B	SGB28604
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis_A	SGB28605
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp000621865	SGB28607
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algorimicrobium	Algorimicrobium argentinense	SGB2861
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium sp000424445	SGB28611
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium sp000702885	SGB28612
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A144	NK4A144 sp000701625	SGB28613
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A144	NK4A144 sp000424365	SGB28614
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A144	NK4A144 sp000746015	SGB28615
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp003625475	SGB28617
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Hanstruepera	Hanstruepera neustonica	SGB2862
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000621565	SGB28620
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000424285	SGB28621
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000424265	SGB28622
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000424385	SGB28623
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000423945	SGB28624
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000424145	SGB28625
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000423925	SGB28627
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000703165	SGB28628
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000702265	SGB28629
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa agariphila	SGB2863
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000420845	SGB28630
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000621605	SGB28631
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000420945	SGB28633
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000421405	SGB28635
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000420865	SGB28636
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp003625485	SGB28638
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa	Formosa algae	SGB2864
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio proteoclasticus_A	SGB28640
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000424585	SGB28642
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp000424545	SGB28643
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A144	NK4A144 sp000621405	SGB28644
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A144	NK4A144 sp000622025	SGB28645
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A136	NK4A136 sp000687675	SGB28646
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A136	NK4A136 sp000621425	SGB28647
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NK4A136	NK4A136 sp000421045	SGB28648
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	AC2028	AC2028 sp000702685	SGB28649
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Olleya	Olleya marilimosa	SGB2865
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	AC2028	AC2028 sp000702085	SGB28650
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_Q	Eubacterium_Q sp000687655	SGB28651
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_Q	Eubacterium_Q sp000702245	SGB28652
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_Q	Eubacterium_Q sp000687975	SGB28653
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_Q	Eubacterium_Q sp000703065	SGB28654
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	Eubacterium_F xylanophilum	SGB28655
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	Eubacterium_F sp000687695	SGB28656
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	V9D3004	V9D3004 sp000621985	SGB28657
Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NC2004	NC2004 sp000621905	SGB28658
Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella cohaerens	SGB28661
Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella_A	Lewinella_A sp003390915	SGB28662
Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella_A	Lewinella_A sp003390935	SGB28663
Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella_A	Lewinella_A persica	SGB28664
Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella_A	Lewinella_A sp004375085	SGB28665
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Maricaulaceae	Litorimonas	Litorimonas taeanensis	SGB28666
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Maricaulaceae	Robiginitomaculum	Robiginitomaculum antarcticum	SGB28667
Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	Sneathiella glossodoripedis	SGB28668
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Olleya	Olleya namhaensis	SGB2867
Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermogemmatispora	Thermogemmatispora onikobensis	SGB28671
Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermogemmatispora	Thermogemmatispora carboxidivorans	SGB28672
Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Tengunoibacter	Tengunoibacter tsumagoiensis	SGB28676
Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	Thermomicrobiaceae	Thermorudis	Thermorudis peleae	SGB28678
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Olleya	Olleya sp002831645	SGB2868
Bacteria	Proteobacteria	Gammaproteobacteria	PS1	Thioglobaceae	Pseudothioglobus	Pseudothioglobus singularis_A	SGB28681
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Wohlfahrtiimonas	Wohlfahrtiimonas populi	SGB28682
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Wohlfahrtiimonas	Wohlfahrtiimonas larvae	SGB28683
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Ignatzschineria	Ignatzschineria larvae	SGB28685
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	Succinivibrio dextrinosolvens	SGB28686
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	Succinivibrio sp900317105	SGB28688
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Anaerobiospirillum_A	Anaerobiospirillum_A thomasii	SGB28689
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix sp000211855	SGB2869
Bacteria	Spirochaetota	Spirochaetia	Treponematales	Termitinemataceae	Termitinema	Termitinema primitia_A	SGB28694
Bacteria	Spirochaetota	Spirochaetia	Treponematales	Termitinemataceae	J25	J25 sp004343725	SGB28695
Bacteria	Spirochaetota	Spirochaetia	DSM-17781	DSM-17781	Spirochaeta_E	Spirochaeta_E cellobiosiphila	SGB28697
Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp000619925	SGB28699
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix venerupis	SGB2870
Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D bryantii_B	SGB28700
Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Sphaerochaeta	Sphaerochaeta halotolerans	SGB28701
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Phytoplasma	Phytoplasma ziziphi	SGB28706
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma_A	Acholeplasma_A axanthum	SGB28708
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma_A	Acholeplasma_A modicum	SGB28709
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix sp002831665	SGB2871
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	MZ-XQ	MZ-XQ sp002838205	SGB28710
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma hippikon	SGB28712
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma equifetale	SGB28713
Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma granularum	SGB28714
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix piscisicarius	SGB28716
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix tonsillarum	SGB28717
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	RQZE01	RQZE01 sp003858585	SGB28718
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Anaerorhabdus	Anaerorhabdus furcosa	SGB28719
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Bizionia	Bizionia paragorgiae	SGB2872
Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Cardinium	Cardinium sp003351905	SGB28721
Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Cardinium	Cardinium sp004354815	SGB28723
Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Cardinium	Cardinium hertigii_A	SGB28724
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Tullyiplasma	Tullyiplasma photuris	SGB28728
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Tullyiplasma	Tullyiplasma multilocale	SGB28729
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Jejuia	Jejuia pallidilutea	SGB2873
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Tullyiplasma	Tullyiplasma seiffertii	SGB28730
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Spiroplasma_A	Spiroplasma_A gladiatoris	SGB28734
Bacteria	Dependentiae	Babeliae	Babeliales	Chromulinavoraceae	Chromulinavorax	Chromulinavorax destructans	SGB28735
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mesomycoplasma	Mesomycoplasma ovipneumoniae_A	SGB28739
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Jejuia	Jejuia jejuensis	SGB2874
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasma_K	Mycoplasma_K marinum	SGB28741
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasma_K	Mycoplasma_K todarodis	SGB28742
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis maculosa	SGB28743
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma struthionis	SGB28753
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma subdolum	SGB28754
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasma_H	Mycoplasma_H elephantis	SGB28755
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mesomycoplasma	Mesomycoplasma collis	SGB28757
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mesomycoplasma	Mesomycoplasma neurolyticum	SGB28758
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mesomycoplasma	Mesomycoplasma molare	SGB28759
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Seonamhaeicola	Seonamhaeicola sp001971785	SGB2876
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis primatum	SGB28762
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis felifaucium	SGB28763
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis iners	SGB28767
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis lipofaciens	SGB28769
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tamlana_A	Tamlana_A agarivorans	SGB2877
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis simbae	SGB28770
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis phocirhinis	SGB28772
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis opalescens	SGB28773
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis columbinasalis	SGB28774
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A columborale	SGB28775
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A citelli	SGB28776
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A sturni	SGB28777
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A cricetuli	SGB28778
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A leonicaptivi	SGB28779
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tamlana_A	Tamlana_A carrageenivorans	SGB2878
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A felis	SGB28780
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A gallopavonis	SGB28781
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A glycophilum	SGB28782
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A buteonis	SGB28784
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A edwardii	SGB28786
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Mycoplasmopsis_A	Mycoplasmopsis_A mustelae	SGB28788
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Siansivirga	Siansivirga zeaxanthinifaciens	SGB2879
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmoidaceae	Ureaplasma	Ureaplasma canigenitalium	SGB28790
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmoidaceae	Mycoplasmoides	Mycoplasmoides imitans	SGB28793
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmoidaceae	Mycoplasmoides	Mycoplasmoides pirum	SGB28794
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmoidaceae	Mycoplasmoides	Mycoplasmoides alvi	SGB28795
Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmoidaceae	Mycoplasmoides	Mycoplasmoides testudinis	SGB28796
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tamlana_B	Tamlana_B nanhaiensis	SGB2880
Bacteria	Spirochaetota	Spirochaetia	Borreliales	Borreliaceae	Borrelia	Borrelia persica	SGB28800
Bacteria	Spirochaetota	Spirochaetia	Borreliales	Borreliaceae	Borrelia	Borrelia turcica	SGB28803
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tamlana_B	Tamlana_B sedimentorum	SGB2881
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter ubique_E	SGB28812
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter ubique_F	SGB28813
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter ubique_P	SGB28819
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algibacter	Algibacter lectus	SGB2882
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter ubique_O	SGB28821
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter ubique_A	SGB28822
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter ubique_D	SGB28823
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter ubique_J	SGB28826
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter ubique_K	SGB28827
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902587665	SGB28828
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Fonsibacter	Fonsibacter ubiquis	SGB28829
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algibacter_B	Algibacter_B pectinivorans	SGB2883
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter_A	Pelagibacter_A ubique_A	SGB28830
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Buchnera	Buchnera aphidicola_J	SGB28833
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Buchnera	Buchnera aphidicola_K	SGB28834
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Buchnera	Buchnera aphidicola_M	SGB28835
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Buchnera	Buchnera aphidicola_L	SGB28836
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Nardonella	Nardonella sp004296475	SGB28837
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Nardonella	Nardonella sp004296535	SGB28838
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Nardonella	Nardonella sp004296515	SGB28839
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arenitalea	Arenitalea lutea	SGB2884
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Annandia	Annandia adelgestsuga	SGB28840
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales_A	Enterobacteriaceae_A	Purcelliella	Purcelliella pentastirinorum	SGB28841
Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales_A	Legionellaceae_A	GCF-002776555	GCF-002776555 sp002776555	SGB28842
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Blattabacteriaceae	Blattabacterium	Blattabacterium cuenoti_A	SGB28848
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Blattabacteriaceae	Walczuchella	Walczuchella monophlebidarum	SGB28849
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flaviramulus	Flaviramulus basaltis	SGB2885
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Azobacteroidaceae	Azobacteroides	Azobacteroides pseudotrichonymphae_A	SGB28850
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Blattabacteriaceae	GSPS2-BC2016	GSPS2-BC2016 sp002904345	SGB28851
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Ichthyobacteriaceae	Ichthyobacterium	Ichthyobacterium seriolicida	SGB28852
Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Nodosilinea	Nodosilinea sp000763385	SGB28853
Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Nodosilinea	Nodosilinea nodulosa	SGB28854
Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	PCC-6406	PCC-6406 sp000332095	SGB28857
Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Spirulinaceae	Spirulina	Spirulina major	SGB28859
Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algibacter_C	Algibacter_C aquaticus	SGB2886
Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Phormidesmiaceae	Phormidesmis	Phormidesmis sp002286735	SGB28860
